,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
0,40080.0,40080.0,117541.0,33155.0,48536.0,120059.0,49769.0,72242.0,110587.0,85095.0,86152.0,86152.0,24601.0,56356.0,110587.0,56356.0,110587.0,110587.0,110587.0,40080.0,110587.0,56356.0,75673.0,75673.0,24601.0,85095.0,87948.0,56356.0,75673.0,87948.0,75673.0,107737.0,120059.0,79285.0,56356.0,85095.0,18740.0,87948.0,40080.0,40080.0,75673.0,18740.0,121430.0,115943.0,156900.0,122531.0,156900.0,156900.0,156900.0,123162.0,149485.0,149485.0,102462.0,122531.0,122531.0,123162.0,122531.0,102462.0,126446.0,156900.0,150669.0,130779.0,150669.0,156900.0,150669.0,150669.0,150669.0,150669.0,122531.0,122531.0,132768.0,132768.0,132768.0,122531.0,102462.0,112758.0,150669.0,150669.0,132768.0,122531.0,150669.0,112526.0,102458.0,88257.0,102458.0,132768.0,122531.0,122531.0,150669.0,132768.0,132768.0,112526.0,112526.0,132768.0,102458.0,102458.0,122531.0,132768.0,102458.0,112526.0,132768.0,150669.0,103888.0,124805.0,78534.0,101379.0,133761.0,124805.0,78534.0,103888.0,68702.0,149485.0,132768.0,150669.0,150669.0,126446.0,85527.0,85527.0,88257.0,102458.0,102458.0,126446.0,150669.0,122531.0,132768.0,88257.0,88257.0,126446.0,135328.0,88257.0,68702.0,88257.0,150669.0,116120.0,103888.0,124805.0,124805.0,124805.0,73132.0,101379.0,124805.0,112758.0,150669.0,150669.0,132768.0,112526.0,88257.0,85527.0,56356.0,40080.0,56356.0,72521.0,110587.0,40080.0,24249.0,26454.0,24249.0,24249.0,26454.0,24597.0,22817.0,16656.0,16656.0,22817.0,24215.0,10244.0,40013.0,16079.0,12584.0,10244.0,40013.0,16656.0,40080.0,102458.0,68702.0,72521.0,132768.0,132768.0,132768.0,130779.0,130779.0,130779.0,128240.0,128240.0,128240.0,128240.0,130779.0,130779.0,132768.0,132768.0,132768.0,132768.0,130779.0,132768.0,130779.0,128240.0,121627.0,82840.0,52238.0,72242.0,37332.0,37332.0,33155.0,36073.0,36073.0,49769.0,42583.0,42583.0,56733.0,48536.0,27082.0,48660.0,31997.0,46501.0,82503.0,82503.0,92760.0,82503.0,90559.0,82503.0,82503.0,62726.0,92760.0,82503.0,82503.0,35192.0,54152.0,42813.0,43007.0,54152.0,33353.0,39461.0,34748.0,28044.0,25052.0,25052.0,28044.0,25484.0,26080.0,31259.0,39461.0,18464.0,83442.0,102458.0,83442.0,16656.0,82840.0,85527.0,102615.0,82840.0,110587.0,102458.0,110587.0,102615.0,118858.0,132768.0
1,56356.0,40080.0,117541.0,33155.0,48536.0,120059.0,49769.0,72242.0,56356.0,24601.0,18740.0,18740.0,24601.0,87948.0,56356.0,110587.0,87948.0,87948.0,87948.0,110587.0,56356.0,87948.0,24601.0,75673.0,85095.0,24601.0,75673.0,110587.0,56356.0,87948.0,87948.0,116857.0,24601.0,33155.0,87948.0,24601.0,18740.0,87948.0,117541.0,40080.0,75673.0,85095.0,121430.0,148231.0,156900.0,150669.0,156900.0,156900.0,156900.0,123162.0,149485.0,149485.0,126446.0,123162.0,122531.0,122531.0,102462.0,112758.0,126446.0,122531.0,150669.0,150669.0,150669.0,156900.0,150669.0,132768.0,132768.0,150669.0,122531.0,132768.0,150669.0,132768.0,112526.0,102462.0,116120.0,112758.0,102462.0,132768.0,132768.0,122531.0,132768.0,112526.0,112526.0,88257.0,132768.0,112526.0,122531.0,122531.0,132768.0,112526.0,132768.0,112526.0,112526.0,112526.0,112526.0,102458.0,150669.0,150669.0,132768.0,150669.0,132768.0,122531.0,103888.0,101379.0,78534.0,73132.0,133761.0,103888.0,73132.0,124805.0,68702.0,140511.0,132768.0,150669.0,150669.0,126446.0,85527.0,85527.0,88257.0,102458.0,102458.0,126446.0,150669.0,122531.0,132768.0,88257.0,88257.0,132768.0,135328.0,88257.0,68702.0,88257.0,150669.0,116120.0,101379.0,101379.0,124805.0,124805.0,101379.0,101379.0,103888.0,112758.0,150669.0,150669.0,132768.0,112526.0,88257.0,85527.0,56356.0,40080.0,56356.0,72521.0,110587.0,40080.0,26454.0,26454.0,26454.0,24249.0,26454.0,24597.0,16224.0,24215.0,16224.0,22817.0,16656.0,10244.0,10244.0,12584.0,10244.0,13230.0,12584.0,24215.0,24597.0,68702.0,85527.0,110587.0,132768.0,132768.0,132768.0,130779.0,130779.0,130779.0,128240.0,128240.0,128240.0,130779.0,130779.0,130779.0,132768.0,132768.0,132768.0,150669.0,130779.0,132768.0,132768.0,128240.0,115943.0,83489.0,56356.0,52238.0,37332.0,37332.0,33155.0,36073.0,36073.0,49769.0,42583.0,48536.0,56733.0,48536.0,27082.0,30379.0,31997.0,56065.0,82503.0,90559.0,92760.0,82503.0,82503.0,90559.0,82503.0,82503.0,92760.0,82503.0,82503.0,35192.0,54152.0,33353.0,43007.0,54152.0,33353.0,31037.0,34748.0,25052.0,25052.0,25052.0,29702.0,25484.0,26080.0,31259.0,42813.0,28879.0,82840.0,112526.0,82840.0,16224.0,102615.0,85527.0,148231.0,82840.0,110587.0,134173.0,110587.0,102615.0,118858.0,112526.0
2,87948.0,56356.0,117541.0,33155.0,49769.0,42583.0,42583.0,33155.0,110587.0,75673.0,85095.0,85095.0,85095.0,75673.0,87948.0,110587.0,87948.0,87948.0,87948.0,56356.0,56356.0,87948.0,75673.0,87948.0,75673.0,87948.0,75673.0,40080.0,56356.0,87948.0,87948.0,75673.0,86152.0,37332.0,40080.0,24601.0,86152.0,87948.0,40080.0,110587.0,85095.0,86152.0,116857.0,82840.0,105944.0,156900.0,150669.0,156900.0,156900.0,123162.0,149485.0,149485.0,126446.0,123162.0,122531.0,123162.0,102462.0,149485.0,126446.0,122531.0,150669.0,150669.0,150669.0,122531.0,122531.0,150669.0,132768.0,132768.0,132768.0,150669.0,150669.0,112526.0,132768.0,122531.0,102462.0,102462.0,122531.0,150669.0,122531.0,132768.0,150669.0,132768.0,102458.0,102458.0,132768.0,132768.0,122531.0,150669.0,132768.0,112526.0,112526.0,112526.0,112526.0,112526.0,112526.0,112526.0,122531.0,150669.0,132768.0,132768.0,150669.0,150669.0,103888.0,73132.0,78534.0,73132.0,133761.0,101379.0,78534.0,124805.0,112526.0,132913.0,112526.0,150669.0,150669.0,126446.0,126446.0,160296.0,160296.0,102458.0,102458.0,126446.0,122531.0,122531.0,112526.0,88257.0,88257.0,132768.0,112085.0,88257.0,68702.0,102458.0,132768.0,116120.0,101379.0,124805.0,101379.0,124805.0,101379.0,101379.0,103888.0,112758.0,122531.0,150669.0,132768.0,112526.0,88257.0,85527.0,72521.0,40080.0,56356.0,72521.0,110587.0,40080.0,26454.0,24597.0,26454.0,24249.0,26454.0,22817.0,24215.0,16224.0,24215.0,22817.0,16224.0,16079.0,12584.0,12584.0,12584.0,14047.0,16079.0,24215.0,24249.0,72521.0,85527.0,110587.0,132768.0,132768.0,132768.0,132768.0,130779.0,130779.0,130779.0,130779.0,130779.0,130779.0,130779.0,132768.0,132768.0,150669.0,150669.0,150669.0,128240.0,132768.0,150669.0,128240.0,134173.0,23783.0,52238.0,39855.0,37332.0,37332.0,33155.0,36073.0,36073.0,36073.0,42583.0,48536.0,42583.0,57513.0,27082.0,70562.0,27696.0,90559.0,82503.0,82503.0,92760.0,82503.0,82503.0,82503.0,82503.0,62726.0,92760.0,82503.0,82503.0,35192.0,54152.0,33353.0,43007.0,54152.0,39652.0,47023.0,34748.0,25052.0,28518.0,28044.0,32652.0,25484.0,31259.0,33956.0,90559.0,48536.0,102615.0,112526.0,102615.0,24215.0,148231.0,100476.0,139349.0,102615.0,110587.0,134173.0,110587.0,102615.0,118858.0,112526.0
3,75673.0,56356.0,117541.0,72242.0,33155.0,49769.0,42583.0,79285.0,40080.0,75673.0,24601.0,24601.0,85095.0,85095.0,75673.0,110587.0,87948.0,87948.0,56356.0,56356.0,56356.0,87948.0,87948.0,87948.0,75673.0,75673.0,75673.0,56356.0,56356.0,110587.0,110587.0,56356.0,115401.0,75673.0,72242.0,110587.0,85095.0,75673.0,110587.0,110587.0,24601.0,85095.0,85095.0,116857.0,100476.0,150669.0,150669.0,150669.0,150669.0,122531.0,102462.0,149485.0,126446.0,123162.0,123162.0,123162.0,102462.0,149485.0,122531.0,122531.0,150669.0,150669.0,156900.0,156900.0,122531.0,150669.0,132768.0,150669.0,150669.0,150669.0,150669.0,132768.0,132768.0,122531.0,112758.0,112758.0,150669.0,132768.0,132768.0,132768.0,150669.0,132768.0,88257.0,112526.0,112526.0,132768.0,122531.0,102462.0,132768.0,112526.0,112526.0,112526.0,112526.0,150669.0,112526.0,112526.0,122531.0,150669.0,132768.0,150669.0,122531.0,122531.0,133761.0,101379.0,53730.0,101379.0,103888.0,101379.0,53730.0,124805.0,150669.0,43391.0,112526.0,150669.0,150669.0,108616.0,126446.0,85527.0,102458.0,112526.0,126446.0,126446.0,150669.0,150669.0,112526.0,88257.0,88257.0,112526.0,135328.0,88257.0,68702.0,102458.0,132768.0,116120.0,101379.0,124805.0,124805.0,124805.0,73132.0,78534.0,103888.0,133761.0,102462.0,122531.0,132768.0,112526.0,88257.0,85527.0,72521.0,40080.0,56356.0,72521.0,110587.0,40080.0,26454.0,26454.0,26454.0,24249.0,26454.0,22817.0,16224.0,16224.0,16224.0,24597.0,16224.0,10244.0,16079.0,12584.0,12584.0,16079.0,40013.0,16224.0,40080.0,88257.0,85527.0,56356.0,132768.0,132768.0,132768.0,132768.0,130779.0,130779.0,130779.0,130779.0,130779.0,130779.0,132768.0,132768.0,132768.0,150669.0,150669.0,150669.0,109944.0,132768.0,150669.0,128240.0,14047.0,24601.0,52238.0,72242.0,37332.0,33155.0,49769.0,42583.0,36073.0,36073.0,56733.0,48536.0,42583.0,22837.0,18608.0,26346.0,27696.0,90559.0,90559.0,82503.0,92760.0,82503.0,90559.0,82503.0,82503.0,92760.0,92760.0,82503.0,92760.0,35192.0,29565.0,43007.0,54152.0,43007.0,39652.0,47023.0,26080.0,25052.0,25052.0,28044.0,32652.0,25484.0,31259.0,32341.0,26346.0,117541.0,148231.0,112526.0,102615.0,83442.0,110587.0,107737.0,110587.0,102615.0,139349.0,134173.0,110587.0,102615.0,148231.0,134173.0
4,24601.0,56356.0,110587.0,117541.0,72242.0,49769.0,42583.0,49769.0,72242.0,110587.0,24601.0,85095.0,85095.0,85095.0,75673.0,56356.0,75673.0,87948.0,87948.0,87948.0,56356.0,56356.0,87948.0,56356.0,24601.0,75673.0,87948.0,87948.0,56356.0,110587.0,56356.0,110587.0,40080.0,121430.0,117541.0,110587.0,56356.0,56356.0,56356.0,75673.0,75673.0,75673.0,85095.0,96511.0,83442.0,103933.0,150669.0,130779.0,156900.0,122531.0,102462.0,149485.0,126446.0,123162.0,123162.0,132768.0,122531.0,112758.0,122531.0,122531.0,122531.0,150669.0,156900.0,122531.0,122531.0,122531.0,122531.0,122531.0,132768.0,150669.0,150669.0,150669.0,150669.0,150669.0,102462.0,122531.0,150669.0,132768.0,132768.0,112526.0,122531.0,150669.0,132768.0,112526.0,112526.0,112526.0,150669.0,150669.0,132768.0,112526.0,102458.0,112526.0,132768.0,132768.0,132768.0,132768.0,150669.0,150669.0,150669.0,122531.0,122531.0,122531.0,133761.0,101379.0,53730.0,101379.0,124805.0,101379.0,78534.0,73132.0,150669.0,72521.0,112526.0,132768.0,150669.0,126446.0,126446.0,149485.0,112526.0,112526.0,126446.0,112526.0,150669.0,150669.0,112526.0,135328.0,135328.0,102458.0,85527.0,88257.0,68702.0,88257.0,150669.0,116120.0,124805.0,124805.0,124805.0,124805.0,73132.0,73132.0,103888.0,133761.0,102462.0,122531.0,132768.0,112526.0,88257.0,85527.0,72521.0,40080.0,56356.0,72521.0,110587.0,40080.0,24249.0,26454.0,26454.0,24249.0,26454.0,22817.0,24215.0,12584.0,16224.0,22817.0,16656.0,10244.0,40013.0,10244.0,16656.0,10244.0,40013.0,16656.0,24597.0,68702.0,110587.0,26454.0,132768.0,132768.0,132768.0,130779.0,130779.0,130779.0,130779.0,130779.0,130779.0,130779.0,132768.0,132768.0,150669.0,150669.0,150669.0,150669.0,137048.0,150669.0,156900.0,128240.0,83442.0,87948.0,52238.0,39855.0,72242.0,33155.0,36073.0,42583.0,36073.0,36073.0,42583.0,42583.0,57513.0,28879.0,26285.0,32342.0,59297.0,90559.0,90559.0,82503.0,92760.0,82503.0,82503.0,90559.0,62726.0,82503.0,92760.0,82503.0,29565.0,29565.0,29565.0,54152.0,43007.0,39652.0,45520.0,32341.0,28044.0,25052.0,25052.0,32652.0,25484.0,26080.0,33956.0,47023.0,24730.0,24601.0,100476.0,102458.0,102615.0,82840.0,100476.0,103933.0,110587.0,102615.0,139349.0,85527.0,118858.0,102615.0,102615.0,85527.0
5,24601.0,87948.0,87948.0,110587.0,72242.0,33155.0,49769.0,49769.0,79285.0,117541.0,87948.0,24601.0,86152.0,85095.0,75673.0,75673.0,87948.0,75673.0,87948.0,56356.0,56356.0,87948.0,87948.0,87948.0,75673.0,87948.0,75673.0,75673.0,56356.0,56356.0,56356.0,40080.0,56356.0,96511.0,115401.0,40080.0,117541.0,87948.0,85095.0,75673.0,56356.0,40080.0,87948.0,18740.0,116857.0,148231.0,130779.0,128240.0,156900.0,122531.0,102462.0,112758.0,126446.0,123162.0,123162.0,132768.0,150669.0,102462.0,122531.0,122531.0,150669.0,150669.0,156900.0,123162.0,150669.0,122531.0,122531.0,122531.0,150669.0,150669.0,132768.0,112526.0,132768.0,150669.0,102462.0,102462.0,122531.0,150669.0,132768.0,112526.0,150669.0,132768.0,102458.0,102458.0,132768.0,132768.0,122531.0,150669.0,112526.0,112526.0,112526.0,112526.0,132768.0,132768.0,132768.0,150669.0,122531.0,150669.0,122531.0,122531.0,122531.0,150669.0,112758.0,101379.0,78534.0,73132.0,101379.0,101379.0,73132.0,101379.0,102462.0,110587.0,102458.0,150669.0,122531.0,108616.0,126446.0,149485.0,112526.0,112526.0,126446.0,112526.0,132768.0,150669.0,112526.0,135328.0,135328.0,102458.0,88257.0,88257.0,68702.0,88257.0,122531.0,116120.0,124805.0,101379.0,124805.0,124805.0,73132.0,73132.0,103888.0,116120.0,122531.0,122531.0,132768.0,112526.0,88257.0,85527.0,72521.0,40080.0,56356.0,72521.0,110587.0,40080.0,24249.0,26454.0,26454.0,24249.0,26454.0,22817.0,24215.0,16224.0,16224.0,24597.0,16656.0,16079.0,16079.0,16656.0,16224.0,40013.0,10244.0,16224.0,40080.0,68702.0,110587.0,26454.0,130779.0,130779.0,130779.0,130779.0,130779.0,130779.0,130779.0,130779.0,130779.0,130779.0,132768.0,132768.0,150669.0,150669.0,150669.0,132768.0,137048.0,150669.0,122531.0,137048.0,24601.0,40080.0,37332.0,39855.0,52238.0,33155.0,42583.0,42583.0,36073.0,56733.0,42583.0,42583.0,22837.0,27082.0,30379.0,31997.0,59297.0,82503.0,82503.0,92760.0,82503.0,82503.0,82503.0,90559.0,82503.0,62726.0,92760.0,82503.0,54152.0,29565.0,82503.0,29565.0,43007.0,45520.0,39461.0,32341.0,28044.0,25052.0,28518.0,32652.0,25484.0,31259.0,32341.0,39461.0,23783.0,16079.0,100476.0,100476.0,82840.0,82840.0,85527.0,115943.0,110587.0,102615.0,139349.0,110587.0,118858.0,102615.0,102615.0,148231.0
6,24601.0,24601.0,87948.0,110587.0,117541.0,33155.0,79285.0,42583.0,49769.0,33155.0,110587.0,24601.0,85095.0,18740.0,85095.0,24601.0,75673.0,75673.0,87948.0,87948.0,87948.0,87948.0,87948.0,75673.0,24601.0,75673.0,24601.0,85095.0,56356.0,110587.0,110587.0,40080.0,117541.0,110587.0,116857.0,40080.0,72242.0,56356.0,24601.0,24601.0,110587.0,56356.0,56356.0,24601.0,96511.0,83442.0,128240.0,128240.0,156900.0,122531.0,122531.0,122531.0,122531.0,123162.0,123162.0,122531.0,150669.0,150669.0,102462.0,123162.0,150669.0,150669.0,122531.0,123162.0,122531.0,122531.0,122531.0,150669.0,150669.0,150669.0,132768.0,112526.0,150669.0,122531.0,112758.0,112758.0,122531.0,150669.0,132768.0,88257.0,122531.0,132768.0,132768.0,102458.0,132768.0,132768.0,150669.0,122531.0,132768.0,88257.0,102458.0,112526.0,132768.0,132768.0,150669.0,150669.0,132768.0,132768.0,122531.0,150669.0,122531.0,132768.0,122531.0,124805.0,73132.0,73132.0,73132.0,73132.0,73132.0,124805.0,102462.0,102458.0,88257.0,112526.0,122531.0,132768.0,126446.0,149485.0,112526.0,132768.0,126446.0,126446.0,132768.0,132768.0,102458.0,140511.0,85527.0,88257.0,88257.0,88257.0,68702.0,88257.0,122531.0,116120.0,101379.0,101379.0,101379.0,124805.0,73132.0,73132.0,103888.0,116120.0,102462.0,150669.0,132768.0,112526.0,88257.0,85527.0,72521.0,40080.0,56356.0,72521.0,110587.0,40080.0,24249.0,26454.0,24249.0,24249.0,26454.0,22817.0,16656.0,16224.0,24215.0,24215.0,12584.0,16079.0,12584.0,16224.0,16656.0,13230.0,10244.0,16224.0,24249.0,110587.0,56356.0,26454.0,130779.0,130779.0,130779.0,128240.0,128240.0,128240.0,128240.0,130779.0,130779.0,130779.0,130779.0,132768.0,132768.0,132768.0,150669.0,150669.0,137048.0,150669.0,123162.0,12584.0,18740.0,37332.0,33155.0,52238.0,39855.0,33155.0,42583.0,42583.0,36073.0,36073.0,24730.0,48536.0,27082.0,63992.0,63851.0,27696.0,56065.0,90559.0,92760.0,82503.0,82503.0,82503.0,90559.0,82503.0,82503.0,92760.0,82503.0,92760.0,33353.0,29565.0,82503.0,29565.0,33353.0,45520.0,31037.0,31259.0,28044.0,28518.0,28518.0,32652.0,44417.0,31259.0,47023.0,43007.0,40013.0,83442.0,100476.0,110587.0,82840.0,82840.0,85527.0,115943.0,100476.0,139349.0,139349.0,110587.0,118858.0,148231.0,102615.0,139349.0
7,85095.0,85095.0,75673.0,110587.0,72242.0,79285.0,33155.0,42583.0,42583.0,49769.0,117541.0,75673.0,85095.0,18740.0,85095.0,24601.0,24601.0,24601.0,56356.0,87948.0,56356.0,87948.0,87948.0,75673.0,24601.0,75673.0,24601.0,24601.0,75673.0,56356.0,110587.0,40080.0,117541.0,56356.0,83489.0,72242.0,72242.0,87948.0,75673.0,75673.0,56356.0,117541.0,110587.0,75673.0,85095.0,121430.0,100476.0,128240.0,150669.0,122531.0,102462.0,126446.0,108616.0,122531.0,123162.0,102462.0,150669.0,150669.0,112758.0,123162.0,150669.0,150669.0,122531.0,123162.0,122531.0,122531.0,122531.0,122531.0,150669.0,150669.0,112526.0,150669.0,132768.0,122531.0,112758.0,102462.0,122531.0,150669.0,132768.0,102458.0,122531.0,132768.0,112526.0,112526.0,132768.0,150669.0,150669.0,150669.0,112526.0,102458.0,88257.0,102458.0,112526.0,132768.0,132768.0,150669.0,150669.0,132768.0,150669.0,132768.0,132768.0,112526.0,150669.0,124805.0,101379.0,53730.0,101379.0,124805.0,78534.0,101379.0,112758.0,112526.0,100028.0,132768.0,150669.0,132768.0,126446.0,102458.0,132768.0,132768.0,126446.0,112526.0,112526.0,132768.0,102458.0,135328.0,85527.0,88257.0,135328.0,88257.0,88257.0,102458.0,150669.0,116120.0,101379.0,101379.0,101379.0,124805.0,73132.0,73132.0,124805.0,116120.0,102462.0,150669.0,132768.0,132768.0,88257.0,85527.0,72521.0,40080.0,72521.0,72521.0,110587.0,56356.0,24249.0,26454.0,24249.0,24249.0,26454.0,22817.0,16656.0,16224.0,22817.0,24215.0,12584.0,16079.0,16079.0,24215.0,16656.0,16656.0,16079.0,24215.0,56356.0,85527.0,72521.0,24597.0,128240.0,128240.0,128240.0,128240.0,128240.0,128240.0,128240.0,128240.0,128240.0,130779.0,130779.0,130779.0,132768.0,132768.0,132768.0,132768.0,105944.0,150669.0,156900.0,115943.0,18740.0,37332.0,33155.0,52238.0,39855.0,33155.0,42583.0,36073.0,36073.0,36073.0,42583.0,48536.0,63992.0,63992.0,32342.0,59297.0,90559.0,82503.0,63099.0,82503.0,82503.0,82503.0,82503.0,90559.0,62726.0,92760.0,92760.0,92760.0,54152.0,29565.0,92760.0,29565.0,33353.0,45520.0,47023.0,26080.0,25052.0,28518.0,25052.0,25484.0,26080.0,34748.0,31037.0,63099.0,83489.0,102615.0,118858.0,102615.0,121430.0,82840.0,100476.0,85527.0,100476.0,139349.0,139349.0,118858.0,118858.0,139349.0,102615.0,102615.0
8,18740.0,18740.0,24601.0,56356.0,72242.0,37332.0,37332.0,42583.0,120059.0,42583.0,72242.0,87948.0,24601.0,24601.0,85095.0,18740.0,24601.0,75673.0,87948.0,87948.0,87948.0,56356.0,87948.0,87948.0,24601.0,85095.0,75673.0,85095.0,24601.0,87948.0,56356.0,40080.0,110587.0,40080.0,110587.0,100476.0,40080.0,56356.0,85095.0,87948.0,110587.0,117541.0,110587.0,87948.0,24601.0,86152.0,118858.0,105944.0,150669.0,156900.0,123162.0,108616.0,108616.0,122531.0,123162.0,126446.0,122531.0,122531.0,149485.0,123162.0,150669.0,150669.0,122531.0,123162.0,122531.0,122531.0,122531.0,150669.0,150669.0,150669.0,150669.0,132768.0,150669.0,122531.0,102462.0,112758.0,112758.0,150669.0,150669.0,112526.0,122531.0,132768.0,132768.0,102458.0,132768.0,132768.0,150669.0,132768.0,112526.0,102458.0,102458.0,102458.0,112526.0,150669.0,150669.0,150669.0,112526.0,132768.0,150669.0,150669.0,112526.0,88257.0,132768.0,133761.0,101379.0,101379.0,101379.0,124805.0,73132.0,101379.0,112758.0,132768.0,68702.0,112526.0,150669.0,132768.0,108616.0,112526.0,132768.0,132768.0,126446.0,102458.0,112526.0,132768.0,102458.0,140511.0,85527.0,88257.0,140511.0,88257.0,88257.0,102458.0,122531.0,116120.0,101379.0,101379.0,101379.0,101379.0,73132.0,73132.0,103888.0,116120.0,122531.0,150669.0,132768.0,132768.0,88257.0,85527.0,72521.0,56356.0,72521.0,72521.0,110587.0,56356.0,24249.0,26454.0,24249.0,24249.0,26454.0,24597.0,16224.0,16224.0,16224.0,22817.0,16656.0,16079.0,35391.0,16656.0,24215.0,10244.0,40013.0,16656.0,24597.0,112526.0,72521.0,16224.0,137048.0,137048.0,109944.0,109944.0,109944.0,109944.0,137048.0,128240.0,128240.0,128240.0,128240.0,130779.0,130779.0,130779.0,130779.0,130779.0,137048.0,150669.0,150669.0,35391.0,56356.0,37332.0,33155.0,52238.0,39855.0,33155.0,36073.0,42583.0,49769.0,36073.0,42583.0,57513.0,18464.0,30379.0,32342.0,59297.0,90559.0,82503.0,92760.0,92760.0,82503.0,82503.0,82503.0,92760.0,62726.0,92760.0,92760.0,35192.0,54152.0,29565.0,35192.0,54152.0,39652.0,45520.0,47023.0,25484.0,28518.0,28518.0,28044.0,25484.0,44417.0,34748.0,43007.0,56065.0,85527.0,139349.0,139349.0,83442.0,83489.0,83442.0,110587.0,107737.0,110587.0,139349.0,148231.0,118858.0,110587.0,110587.0,148231.0,102615.0
9,83489.0,96511.0,85095.0,87948.0,117541.0,37332.0,37332.0,79285.0,120059.0,48536.0,79285.0,117541.0,75673.0,24601.0,24601.0,85095.0,24601.0,75673.0,87948.0,87948.0,87948.0,56356.0,56356.0,87948.0,75673.0,75673.0,75673.0,24601.0,24601.0,87948.0,87948.0,56356.0,56356.0,40080.0,72242.0,79285.0,24601.0,56356.0,75673.0,87948.0,110587.0,110587.0,87948.0,87948.0,24601.0,86152.0,83489.0,139349.0,150669.0,156900.0,123162.0,108616.0,108616.0,122531.0,123162.0,102462.0,102462.0,112758.0,149485.0,123162.0,150669.0,150669.0,122531.0,123162.0,123162.0,123162.0,122531.0,150669.0,150669.0,150669.0,150669.0,132768.0,150669.0,102462.0,112758.0,112758.0,102462.0,150669.0,150669.0,112526.0,122531.0,132768.0,112526.0,102458.0,132768.0,112526.0,150669.0,122531.0,132768.0,112526.0,102458.0,102458.0,112526.0,150669.0,132768.0,132768.0,102458.0,132768.0,132768.0,132768.0,112526.0,102458.0,112526.0,112758.0,103888.0,124805.0,101379.0,101379.0,101379.0,124805.0,112758.0,122531.0,68702.0,112526.0,150669.0,132768.0,126446.0,112526.0,132768.0,150669.0,126446.0,102458.0,112526.0,112526.0,102458.0,149485.0,140511.0,88257.0,160296.0,88257.0,68702.0,88257.0,122531.0,133761.0,101379.0,101379.0,101379.0,101379.0,73132.0,73132.0,103888.0,116120.0,122531.0,150669.0,132768.0,132768.0,102458.0,85527.0,72521.0,40080.0,72521.0,72521.0,110587.0,56356.0,24249.0,26454.0,24249.0,24249.0,26454.0,22817.0,24215.0,16224.0,24215.0,22817.0,16656.0,16079.0,14047.0,16656.0,22817.0,16079.0,16079.0,16656.0,72521.0,112526.0,110587.0,16224.0,109944.0,137048.0,109944.0,137048.0,137048.0,109944.0,109944.0,109944.0,128240.0,128240.0,128240.0,128240.0,128240.0,128240.0,130779.0,130779.0,128240.0,132768.0,109944.0,82840.0,110587.0,52238.0,33155.0,117541.0,72242.0,79285.0,42583.0,42583.0,79285.0,36073.0,48536.0,57513.0,18608.0,30379.0,31997.0,56065.0,82503.0,90559.0,92760.0,92760.0,82503.0,82503.0,82503.0,92760.0,92760.0,92760.0,63099.0,63099.0,63099.0,54152.0,63099.0,33353.0,39652.0,39461.0,34748.0,25052.0,28518.0,28044.0,32652.0,26080.0,25484.0,32341.0,92760.0,70562.0,82840.0,102615.0,24597.0,22817.0,24597.0,83442.0,148231.0,134173.0,110587.0,139349.0,118858.0,118858.0,110587.0,110587.0,148231.0,139349.0
